url,creator_username,is_shoppable,post_id,description,create_time,formatted_date,duration,is_photo_post,content_type,views,likes,comments,shares
https://www.tiktok.com/@nurseceleste/video/7542313354501557534,nurseceleste,True,7542313354501557534,,1756106886,2025-08-25 00:28:06,0,False,video,699,7,4,2
https://www.tiktok.com/@cynthiaalovexo/video/7542375237808180494,cynthiaalovexo,True,7542375237808180494,,1756121337,2025-08-25 04:28:57,0,False,video,286,12,2,3
https://www.tiktok.com/@ds.dianasilva/video/7514872050700291359,ds.dianasilva,True,7514872050700291359,,1749717714,2025-06-12 01:41:54,0,False,video,231700,947,72,201
https://www.tiktok.com/@yessica1785_/video/7542525913020353823,yessica1785_,False,7542525913020353823,,1756156376,2025-08-25 14:12:56,0,False,video,658,12,0,0
https://www.tiktok.com/@yessica1785_/video/7542343034382339358,yessica1785_,False,7542343034382339358,,1756113797,2025-08-25 02:23:17,0,False,video,6592,160,6,2
https://www.tiktok.com/@yessica1785_/video/7542232507542965534,yessica1785_,False,7542232507542965534,,1756088065,2025-08-24 19:14:25,0,False,video,7581,176,4,3
https://www.tiktok.com/@yessica1785_/video/7542167361953074463,yessica1785_,False,7542167361953074463,,1756072906,2025-08-24 15:01:46,0,False,video,10700,174,13,19
https://www.tiktok.com/@yessica1785_/video/7541935187345657119,yessica1785_,True,7541935187345657119,,1756018840,2025-08-24 00:00:40,0,False,video,3059,50,2,0
https://www.tiktok.com/@amazing.marisss/video/7539612983459187999,amazing.marisss,True,7539612983459187999,,1755478167,2025-08-17 17:49:27,0,False,video,2600000,150300,308,3228
https://www.tiktok.com/@mamakat_4/video/7533644080874655006,mamakat_4,False,7533644080874655006,,1754088433,2025-08-01 15:47:13,0,False,video,27300,3082,29,12
https://www.tiktok.com/@mamakat_4/video/7505413387313040671,mamakat_4,True,7505413387313040671,,1747515455,2025-05-17 13:57:35,0,False,video,208800,1994,88,52
https://www.tiktok.com/@mariasol7126/video/7507792129247235359,mariasol7126,True,7507792129247235359,,1748069291,2025-05-23 23:48:11,0,False,video,1300000,19400,323,2594
https://www.tiktok.com/@arthurblogging/video/7533407454776790303,arthurblogging,False,7533407454776790303,,1754033326,2025-08-01 00:28:46,0,False,video,1100000,8397,447,2141
https://www.tiktok.com/@arthurblogging/video/7437310294080245023,arthurblogging,False,7437310294080245023,,1731662559,2024-11-15 01:22:39,0,False,video,1700000,30900,332,12000
https://www.tiktok.com/@arthurblogging/video/7237609653297761578,arthurblogging,False,7237609653297761578,,1685162521,2023-05-26 21:42:01,0,False,video,4400000,99100,994,27600
https://www.tiktok.com/@arthurblogging/video/7542224760625827103,arthurblogging,True,7542224760625827103,,1756086265,2025-08-24 18:44:25,0,False,video,1561,6,0,0
https://www.tiktok.com/@youkywu/video/7471394491669253406,youkywu,False,7471394491669253406,,1739598416,2025-02-14 21:46:56,0,False,video,619700,131600,1922,2962
https://www.tiktok.com/@youkywu/video/7462102395074465055,youkywu,False,7462102395074465055,,1737434936,2025-01-20 20:48:56,0,False,video,873000,102100,884,8398
https://www.tiktok.com/@youkywu/video/7369000454073666858,youkywu,False,7369000454073666858,,1715754331,2024-05-14 23:25:31,0,False,video,147800,16700,112,255
https://www.tiktok.com/@youkywu/video/7494386135297264927,youkywu,False,7494386135297264927,,1744947960,2025-04-17 20:46:00,0,False,video,32800,3403,44,57
https://www.tiktok.com/@youkywu/video/7493653373250555166,youkywu,True,7493653373250555166,,1744777370,2025-04-15 21:22:50,0,False,video,3600000,79400,360,6988
https://www.tiktok.com/@benjidavis222222/video/7542283958113799479,benjidavis222222,True,7542283958113799479,,1756100061,2025-08-24 22:34:21,0,False,video,520,2,0,0
https://www.tiktok.com/@realrichgirltea/video/7531468249796562231,realrichgirltea,False,7531468249796562231,,1753581838,2025-07-26 19:03:58,0,False,video,9094,437,55,21
https://www.tiktok.com/@realrichgirltea/video/7520423721044020494,realrichgirltea,False,7520423721044020494,,1751010317,2025-06-27 00:45:17,0,False,video,38600,730,47,22
https://www.tiktok.com/@realrichgirltea/video/7542322906131418423,realrichgirltea,True,7542322906131418423,,1756109119,2025-08-25 01:05:19,0,False,video,515,10,1,7
https://www.tiktok.com/@anigonzales85/video/7542345847795633422,anigonzales85,True,7542345847795633422,,1756114464,2025-08-25 02:34:24,0,False,video,483,16,4,0
https://www.tiktok.com/@andrea_matta/video/7529957555334827294,andrea_matta,False,7529957555334827294,,1753230083,2025-07-22 17:21:23,0,False,video,106300,5524,179,493
https://www.tiktok.com/@andrea_matta/video/7542526974498049335,andrea_matta,True,7542526974498049335,,1756156664,2025-08-25 14:17:44,0,False,video,8,0,0,0
https://www.tiktok.com/@ukrainian_in_the_usa/video/7518435463141608718,ukrainian_in_the_usa,False,7518435463141608718,,1750547412,2025-06-21 16:10:12,0,False,video,6797,180,5,4
https://www.tiktok.com/@ukrainian_in_the_usa/video/7432312566744943918,ukrainian_in_the_usa,False,7432312566744943918,,1730495327,2024-11-01 14:08:47,0,False,video,24400,893,61,13
https://www.tiktok.com/@ukrainian_in_the_usa/video/7378559177549106478,ukrainian_in_the_usa,False,7378559177549106478,,1717979889,2024-06-09 17:38:09,0,False,video,44700,762,48,15
https://www.tiktok.com/@ukrainian_in_the_usa/video/7542526856432454925,ukrainian_in_the_usa,False,7542526856432454925,,1756156613,2025-08-25 14:16:53,0,False,video,2655,53,5,10
https://www.tiktok.com/@ukrainian_in_the_usa/video/7542173751249603895,ukrainian_in_the_usa,False,7542173751249603895,,1756074421,2025-08-24 15:27:01,0,False,video,2093,29,3,1
https://www.tiktok.com/@ukrainian_in_the_usa/video/7541436497401056525,ukrainian_in_the_usa,False,7541436497401056525,,1755902757,2025-08-22 15:45:57,0,False,video,46200,661,81,280
https://www.tiktok.com/@ukrainian_in_the_usa/video/7540698407921306935,ukrainian_in_the_usa,False,7540698407921306935,,1755730904,2025-08-20 16:01:44,0,False,video,53400,1098,86,880
https://www.tiktok.com/@ukrainian_in_the_usa/video/7540654894953401614,ukrainian_in_the_usa,False,7540654894953401614,,1755720752,2025-08-20 13:12:32,0,False,video,20900,306,34,68
https://www.tiktok.com/@ukrainian_in_the_usa/video/7540330312522321166,ukrainian_in_the_usa,False,7540330312522321166,,1755645175,2025-08-19 16:12:55,0,False,video,41200,614,76,415
https://www.tiktok.com/@ukrainian_in_the_usa/video/7540015791123615031,ukrainian_in_the_usa,False,7540015791123615031,,1755571946,2025-08-18 19:52:26,0,False,video,19000,406,22,21
https://www.tiktok.com/@ukrainian_in_the_usa/video/7539990503446629646,ukrainian_in_the_usa,False,7539990503446629646,,1755566056,2025-08-18 18:14:16,0,False,video,24100,424,59,77
https://www.tiktok.com/@ukrainian_in_the_usa/video/7539832569961925902,ukrainian_in_the_usa,True,7539832569961925902,,1755529380,2025-08-18 08:03:00,0,False,video,2934,33,2,0
https://www.tiktok.com/@momma_kellie/video/7542504470337391902,momma_kellie,False,7542504470337391902,,1756151412,2025-08-25 12:50:12,0,False,video,256,69,9,0
https://www.tiktok.com/@momma_kellie/video/7541873243540524318,momma_kellie,False,7541873243540524318,,1756004411,2025-08-23 20:00:11,0,False,video,2446,384,19,2
https://www.tiktok.com/@momma_kellie/video/7541827987025513758,momma_kellie,False,7541827987025513758,,1755993876,2025-08-23 17:04:36,0,False,video,1836,369,14,0
https://www.tiktok.com/@momma_kellie/video/7541596800369675550,momma_kellie,False,7541596800369675550,,1755940044,2025-08-23 02:07:24,0,False,video,1364,142,12,0
https://www.tiktok.com/@momma_kellie/video/7541538391653993759,momma_kellie,True,7541538391653993759,,1755926456,2025-08-22 22:20:56,0,False,video,1138,54,7,0
https://www.tiktok.com/@skinnyminnyent/video/7542335669020986679,skinnyminnyent,True,7542335669020986679,,1756112098,2025-08-25 01:54:58,0,False,video,575,39,1,0
https://www.tiktok.com/@gruinber2m/video/7473386435790392619,gruinber2m,False,7473386435790392619,,1740062253,2025-02-20 06:37:33,0,False,video,13200000,1300000,6925,11800
https://www.tiktok.com/@gruinber2m/video/7438709970570431774,gruinber2m,False,7438709970570431774,,1731988459,2024-11-18 19:54:19,0,False,video,6300000,505500,2798,4712
https://www.tiktok.com/@gruinber2m/video/7410263168842239263,gruinber2m,False,7410263168842239263,,1725361559,2024-09-03 04:05:59,0,False,video,13900000,1600000,7606,321000
https://www.tiktok.com/@gruinber2m/video/7542366510296075534,gruinber2m,False,7542366510296075534,,1756119272,2025-08-25 03:54:32,0,False,video,1100000,96500,704,507
https://www.tiktok.com/@gruinber2m/video/7542018903736651022,gruinber2m,False,7542018903736651022,,1756038367,2025-08-24 05:26:07,0,False,video,521300,42500,474,260
https://www.tiktok.com/@gruinber2m/video/7541888199094750519,gruinber2m,False,7541888199094750519,,1756007924,2025-08-23 20:58:44,0,False,video,1600000,136200,1216,582
https://www.tiktok.com/@gruinber2m/video/7541644637253930254,gruinber2m,False,7541644637253930254,,1755951246,2025-08-23 05:14:06,0,False,video,2900000,160000,847,796
https://www.tiktok.com/@gruinber2m/video/7541505607723912461,gruinber2m,False,7541505607723912461,,1755918838,2025-08-22 20:13:58,0,False,video,1400000,113000,2100,740
https://www.tiktok.com/@gruinber2m/video/7541259768816602423,gruinber2m,False,7541259768816602423,,1755861583,2025-08-22 04:19:43,0,False,video,1500000,103000,1058,624
https://www.tiktok.com/@gruinber2m/video/7540891153227336973,gruinber2m,False,7540891153227336973,,1755775779,2025-08-21 04:29:39,0,False,video,769200,51400,1271,373
https://www.tiktok.com/@gruinber2m/video/7540711522448723213,gruinber2m,False,7540711522448723213,,1755733956,2025-08-20 16:52:36,0,False,video,676200,46500,889,361
https://www.tiktok.com/@gruinber2m/video/7540507869901262094,gruinber2m,False,7540507869901262094,,1755686514,2025-08-20 03:41:54,0,False,video,1400000,100700,841,611
https://www.tiktok.com/@gruinber2m/video/7540302951336643895,gruinber2m,False,7540302951336643895,,1755638806,2025-08-19 14:26:46,0,False,video,1000000,81500,2009,560
https://www.tiktok.com/@gruinber2m/video/7540142889205107981,gruinber2m,False,7540142889205107981,,1755601554,2025-08-19 04:05:54,0,False,video,1600000,112300,1322,688
https://www.tiktok.com/@gruinber2m/video/7539982140222508343,gruinber2m,False,7539982140222508343,,1755564109,2025-08-18 17:41:49,0,False,video,1700000,118300,1580,604
https://www.tiktok.com/@randomkarii/video/7542510918211570999,randomkarii,False,7542510918211570999,,1756152928,2025-08-25 13:15:28,0,False,video,1619,95,5,1
https://www.tiktok.com/@randomkarii/video/7542270618578750775,randomkarii,True,7542270618578750775,,1756096947,2025-08-24 21:42:27,0,False,video,1897,22,0,2
https://www.tiktok.com/@haykellum/video/7542378566785305886,haykellum,True,7542378566785305886,,1756122069,2025-08-25 04:41:09,0,False,video,378,4,0,0
https://www.tiktok.com/@arzoomus/video/7539776736205032734,arzoomus,True,7539776736205032734,,1755516292,2025-08-18 04:24:52,0,False,video,1064,9,0,1
https://www.tiktok.com/@jordansexton3/video/7418739622739512606,jordansexton3,False,7418739622739512606,,1727335134,2024-09-26 00:18:54,0,False,video,17100,1236,55,21
https://www.tiktok.com/@jordansexton3/video/7327338963595775263,jordansexton3,False,7327338963595775263,,1706057896,2024-01-23 16:58:16,0,False,video,2400000,142100,686,3651
https://www.tiktok.com/@jordansexton3/video/7327319997154413855,jordansexton3,False,7327319997154413855,,1706053477,2024-01-23 15:44:37,0,False,video,27600,1540,35,30
https://www.tiktok.com/@jordansexton3/video/7542182196442909983,jordansexton3,False,7542182196442909983,,1756076355,2025-08-24 15:59:15,0,False,video,20700,128,5,4
https://www.tiktok.com/@jordansexton3/video/7540039107133590815,jordansexton3,True,7540039107133590815,,1755577368,2025-08-18 21:22:48,0,False,video,4438,66,2,0
https://www.tiktok.com/@nida.khannn/video/7521875058650860855,nida.khannn,False,7521875058650860855,,1751348257,2025-06-30 22:37:37,0,False,video,125600,13100,95,155
https://www.tiktok.com/@nida.khannn/video/7449079074653343022,nida.khannn,False,7449079074653343022,,1734402683,2024-12-16 18:31:23,0,False,video,7421,346,49,4
https://www.tiktok.com/@nida.khannn/video/7435548683057417518,nida.khannn,False,7435548683057417518,,1731252400,2024-11-10 07:26:40,0,False,video,4600000,300100,1246,87000
https://www.tiktok.com/@nida.khannn/video/7541462950889016589,nida.khannn,False,7541462950889016589,,1755908938,2025-08-22 17:28:58,0,False,video,6297,555,24,5
https://www.tiktok.com/@nida.khannn/video/7541146173806021943,nida.khannn,False,7541146173806021943,,1755835133,2025-08-21 20:58:53,0,False,video,1142,67,14,1
https://www.tiktok.com/@nida.khannn/video/7540784657743367437,nida.khannn,True,7540784657743367437,,1755750985,2025-08-20 21:36:25,0,False,video,2170,41,9,1
https://www.tiktok.com/@sharayahashby/video/7483578936564190507,sharayahashby,True,7483578936564190507,,1742431712,2025-03-19 17:48:32,0,False,video,24900,120,0,6
https://www.tiktok.com/@millyfaves/video/7528289755365117214,millyfaves,True,7528289755365117214,,1752841778,2025-07-18 05:29:38,0,False,video,727,17,0,1
https://www.tiktok.com/@bubblymoments/video/7541925056314641695,bubblymoments,True,7541925056314641695,,1756016481,2025-08-23 23:21:21,0,False,video,152,3,0,0
https://www.tiktok.com/@yevrgs/video/7518093091631336718,yevrgs,True,7518093091631336718,,1750467666,2025-06-20 18:01:06,0,False,video,30600,336,18,8
https://www.tiktok.com/@kattyrodas502/video/7346398827756162347,kattyrodas502,False,7346398827756162347,,1710491980,2024-03-15 01:39:40,0,False,video,542600,38800,682,196
https://www.tiktok.com/@kattyrodas502/video/7466560070793399598,kattyrodas502,False,7466560070793399598,,1738472821,2025-02-01 21:07:01,0,False,video,5600000,226900,4161,31600
https://www.tiktok.com/@kattyrodas502/video/7542302001133096206,kattyrodas502,False,7542302001133096206,,1756104274,2025-08-24 23:44:34,0,False,video,44800,3565,57,23
https://www.tiktok.com/@kattyrodas502/video/7541914340086123790,kattyrodas502,False,7541914340086123790,,1756014012,2025-08-23 22:40:12,0,False,video,168900,15300,163,172
https://www.tiktok.com/@kattyrodas502/video/7541540818625006862,kattyrodas502,False,7541540818625006862,,1755927031,2025-08-22 22:30:31,0,False,video,64800,8387,124,74
https://www.tiktok.com/@kattyrodas502/video/7541221096788348174,kattyrodas502,False,7541221096788348174,,1755852571,2025-08-22 01:49:31,0,False,video,224500,15700,425,891
https://www.tiktok.com/@kattyrodas502/video/7540763247863991607,kattyrodas502,False,7540763247863991607,,1755745999,2025-08-20 20:13:19,0,False,video,66100,7405,126,76
https://www.tiktok.com/@kattyrodas502/video/7540086695451036942,kattyrodas502,False,7540086695451036942,,1755588454,2025-08-19 00:27:34,0,False,video,62200,7813,139,79
https://www.tiktok.com/@kattyrodas502/video/7539338719753538830,kattyrodas502,False,7539338719753538830,,1755414317,2025-08-17 00:05:17,0,False,video,94500,9907,140,88
https://www.tiktok.com/@kattyrodas502/video/7538898905077927223,kattyrodas502,False,7538898905077927223,,1755311924,2025-08-15 19:38:44,0,False,video,66000,6685,123,113
https://www.tiktok.com/@kattyrodas502/video/7538864722666343694,kattyrodas502,False,7538864722666343694,,1755303973,2025-08-15 17:26:13,0,False,video,152800,17900,218,222
https://www.tiktok.com/@kattyrodas502/video/7538497081074355470,kattyrodas502,False,7538497081074355470,,1755218341,2025-08-14 17:39:01,0,False,video,131100,12600,147,120
https://www.tiktok.com/@kattyrodas502/video/7538162858132098318,kattyrodas502,False,7538162858132098318,,1755140544,2025-08-13 20:02:24,0,False,video,77500,10200,131,140
https://www.tiktok.com/@kattyrodas502/video/7537730285933284663,kattyrodas502,False,7537730285933284663,,1755039846,2025-08-12 16:04:06,0,False,video,168400,20800,234,201
https://www.tiktok.com/@kattyrodas502/video/7537360396764581133,kattyrodas502,False,7537360396764581133,,1754953711,2025-08-11 16:08:31,0,False,video,888200,64000,972,3857
https://www.tiktok.com/@girlmamato4/video/7541478468144336142,girlmamato4,True,7541478468144336142,,1755912520,2025-08-22 18:28:40,0,False,video,266,5,2,0
https://www.tiktok.com/@yogurlcamille/video/7378993363422563630,yogurlcamille,True,7378993363422563630,,1718080982,2024-06-10 21:43:02,0,False,video,92500,1530,10,21
https://www.tiktok.com/@annagrace.sims/video/7521092947782176031,annagrace.sims,False,7521092947782176031,,1751166128,2025-06-28 20:02:08,0,False,video,6500000,686200,1600,23300
https://www.tiktok.com/@annagrace.sims/video/7454277125277748511,annagrace.sims,False,7454277125277748511,,1735612955,2024-12-30 18:42:35,0,False,video,110000,8041,55,136
https://www.tiktok.com/@annagrace.sims/video/7273197954377223466,annagrace.sims,True,7273197954377223466,,1693448579,2023-08-30 19:22:59,0,False,video,4200000,76900,421,1398
https://www.tiktok.com/@bailey.frey/video/7542524185575214367,bailey.frey,True,7542524185575214367,,1756155995,2025-08-25 14:06:35,0,False,video,2,0,0,0
https://www.tiktok.com/@ninasimoneyt/video/7542203733363494157,ninasimoneyt,False,7542203733363494157,,1756081387,2025-08-24 17:23:07,0,False,video,13900,1506,17,23
https://www.tiktok.com/@ninasimoneyt/video/7541857392837823757,ninasimoneyt,False,7541857392837823757,,1756000744,2025-08-23 18:59:04,0,False,video,27300,2642,23,23
https://www.tiktok.com/@ninasimoneyt/video/7541461084608171277,ninasimoneyt,False,7541461084608171277,,1755908482,2025-08-22 17:21:22,0,False,video,31700,2779,62,75
https://www.tiktok.com/@ninasimoneyt/video/7541431088816737550,ninasimoneyt,False,7541431088816737550,,1755901506,2025-08-22 15:25:06,0,False,video,20500,1410,13,87
https://www.tiktok.com/@ninasimoneyt/video/7541063568830106911,ninasimoneyt,False,7541063568830106911,,1755815897,2025-08-21 15:38:17,0,False,video,45000,5874,30,136
https://www.tiktok.com/@ninasimoneyt/video/7540431607623077134,ninasimoneyt,False,7540431607623077134,,1755668756,2025-08-19 22:45:56,0,False,video,35100,3879,37,92
https://www.tiktok.com/@ninasimoneyt/video/7540309892691692814,ninasimoneyt,False,7540309892691692814,,1755640419,2025-08-19 14:53:39,0,False,video,22500,1462,8,22
https://www.tiktok.com/@ninasimoneyt/video/7540068153422826765,ninasimoneyt,False,7540068153422826765,,1755584134,2025-08-18 23:15:34,0,False,video,56100,4848,113,36
https://www.tiktok.com/@ninasimoneyt/video/7539651124069027085,ninasimoneyt,False,7539651124069027085,,1755487060,2025-08-17 20:17:40,0,False,video,80800,8096,44,110
https://www.tiktok.com/@ninasimoneyt/video/7539585268257492238,ninasimoneyt,False,7539585268257492238,,1755471732,2025-08-17 16:02:12,0,False,video,16000,1065,12,17
https://www.tiktok.com/@ninasimoneyt/video/7539325773035932942,ninasimoneyt,False,7539325773035932942,,1755411313,2025-08-16 23:15:13,0,False,video,18500,1411,8,11
https://www.tiktok.com/@ninasimoneyt/video/7538211210974514487,ninasimoneyt,False,7538211210974514487,,1755151809,2025-08-13 23:10:09,0,False,video,28200,3179,23,92
https://www.tiktok.com/@ninasimoneyt/video/7537423785918467342,ninasimoneyt,False,7537423785918467342,,1754968462,2025-08-11 20:14:22,0,False,video,29200,2498,15,35
https://www.tiktok.com/@ninasimoneyt/video/7536648165408148791,ninasimoneyt,False,7536648165408148791,,1754787881,2025-08-09 18:04:41,0,False,video,37800,2594,7,18
https://www.tiktok.com/@ninasimoneyt/video/7536597458898488631,ninasimoneyt,False,7536597458898488631,,1754776103,2025-08-09 14:48:23,0,False,video,74800,7550,54,260
https://www.tiktok.com/@akilasionna/video/7512574883084209454,akilasionna,False,7512574883084209454,,1749182859,2025-06-05 21:07:39,0,False,video,379800,20900,341,2036
https://www.tiktok.com/@akilasionna/video/7438103801996823838,akilasionna,False,7438103801996823838,,1731847311,2024-11-17 04:41:51,0,False,video,73500,6874,141,237
https://www.tiktok.com/@akilasionna/video/7541884402968677645,akilasionna,False,7541884402968677645,,1756007044,2025-08-23 20:44:04,0,False,video,469,57,12,0
https://www.tiktok.com/@akilasionna/video/7539269723226197303,akilasionna,False,7539269723226197303,,1755398261,2025-08-16 19:37:41,0,False,video,725,106,11,1
https://www.tiktok.com/@akilasionna/video/7538913089329073422,akilasionna,False,7538913089329073422,,1755315225,2025-08-15 20:33:45,0,False,video,545,64,6,0
https://www.tiktok.com/@akilasionna/video/7537419833487461645,akilasionna,True,7537419833487461645,,1754967548,2025-08-11 19:59:08,0,False,video,10900,206,8,4
https://www.tiktok.com/@woroodshalabi/video/7455061854281420062,woroodshalabi,False,7455061854281420062,,1735795665,2025-01-01 21:27:45,0,False,video,14600000,858400,5668,16600
https://www.tiktok.com/@woroodshalabi/video/7327058877504130346,woroodshalabi,False,7327058877504130346,,1705992679,2024-01-22 22:51:19,0,False,video,7000000,226200,291,1844
https://www.tiktok.com/@woroodshalabi/video/7308465539226062123,woroodshalabi,False,7308465539226062123,,1701663546,2023-12-03 20:19:06,0,False,video,10600000,602200,2042,5193
https://www.tiktok.com/@woroodshalabi/video/7542289749227080991,woroodshalabi,False,7542289749227080991,,1756101398,2025-08-24 22:56:38,0,False,video,653,55,5,0
https://www.tiktok.com/@woroodshalabi/video/7541574335513857310,woroodshalabi,True,7541574335513857310,,1755934826,2025-08-23 00:40:26,0,False,video,614,19,0,0
https://www.tiktok.com/@kalpupokhrel/video/7542524425950874894,kalpupokhrel,False,7542524425950874894,,1756156078,2025-08-25 14:07:58,0,False,video,102,13,2,1
https://www.tiktok.com/@kalpupokhrel/video/7542328897526926606,kalpupokhrel,False,7542328897526926606,,1756110522,2025-08-25 01:28:42,0,False,video,533,53,8,18
https://www.tiktok.com/@kalpupokhrel/video/7542217751872425271,kalpupokhrel,False,7542217751872425271,,1756084647,2025-08-24 18:17:27,0,False,video,1412,114,18,11
https://www.tiktok.com/@kalpupokhrel/video/7542198302389865742,kalpupokhrel,False,7542198302389865742,,1756080114,2025-08-24 17:01:54,0,False,video,3480,182,16,13
https://www.tiktok.com/@kalpupokhrel/video/7542143969447234830,kalpupokhrel,False,7542143969447234830,,1756067508,2025-08-24 13:31:48,0,False,video,766,73,8,45
https://www.tiktok.com/@kalpupokhrel/video/7541999968106646797,kalpupokhrel,False,7541999968106646797,,1756033936,2025-08-24 04:12:16,0,False,video,2691,280,13,11
https://www.tiktok.com/@kalpupokhrel/video/7541979151884946701,kalpupokhrel,False,7541979151884946701,,1756029086,2025-08-24 02:51:26,0,False,video,1142,164,17,17
https://www.tiktok.com/@kalpupokhrel/video/7541800327192923406,kalpupokhrel,False,7541800327192923406,,1755987473,2025-08-23 15:17:53,0,False,video,1345,70,4,10
https://www.tiktok.com/@kalpupokhrel/video/7541634795651042590,kalpupokhrel,False,7541634795651042590,,1755948891,2025-08-23 04:34:51,0,False,video,1436,70,4,10
https://www.tiktok.com/@kalpupokhrel/video/7541505902784843063,kalpupokhrel,False,7541505902784843063,,1755918918,2025-08-22 20:15:18,0,False,video,1296,88,7,11
https://www.tiktok.com/@kalpupokhrel/video/7541249646979599671,kalpupokhrel,False,7541249646979599671,,1755859225,2025-08-22 03:40:25,0,False,video,2169,134,15,9
https://www.tiktok.com/@kalpupokhrel/video/7541164764421033230,kalpupokhrel,False,7541164764421033230,,1755839459,2025-08-21 22:10:59,0,False,video,1300,99,12,10
https://www.tiktok.com/@kalpupokhrel/video/7541049630784490766,kalpupokhrel,False,7541049630784490766,,1755812652,2025-08-21 14:44:12,0,False,video,2164,213,31,16
https://www.tiktok.com/@kalpupokhrel/video/7540783650128858423,kalpupokhrel,False,7540783650128858423,,1755750743,2025-08-20 21:32:23,0,False,video,4805,153,23,56
https://www.tiktok.com/@kalpupokhrel/video/7540776035692891406,kalpupokhrel,False,7540776035692891406,,1755748970,2025-08-20 21:02:50,0,False,video,1986,102,11,5
https://www.tiktok.com/@iamevetta/video/6921058960841739526,iamevetta,False,6921058960841739526,,1611463425,2021-01-23 20:43:45,0,False,video,2400000,702100,10500,15400
https://www.tiktok.com/@iamevetta/video/7540439114978561335,iamevetta,False,7540439114978561335,,1755670504,2025-08-19 23:15:04,0,False,video,564,99,20,0
https://www.tiktok.com/@iamevetta/video/7540103416647879991,iamevetta,False,7540103416647879991,,1755592346,2025-08-19 01:32:26,0,False,video,483,108,23,0
https://www.tiktok.com/@iamevetta/video/7538933057563168013,iamevetta,False,7538933057563168013,,1755319875,2025-08-15 21:51:15,0,False,video,446,49,5,0
https://www.tiktok.com/@iamevetta/video/7538212697775541517,iamevetta,False,7538212697775541517,,1755152138,2025-08-13 23:15:38,0,False,video,555,106,25,0
https://www.tiktok.com/@iamevetta/video/7535530681426808119,iamevetta,False,7535530681426808119,,1754527672,2025-08-06 17:47:52,0,False,video,688,96,29,0
https://www.tiktok.com/@iamevetta/video/7534492700586954014,iamevetta,False,7534492700586954014,,1754286007,2025-08-03 22:40:07,0,False,video,396,68,18,0
https://www.tiktok.com/@iamevetta/video/7533759337676754190,iamevetta,False,7533759337676754190,,1754115270,2025-08-01 23:14:30,0,False,video,452,94,20,0
https://www.tiktok.com/@iamevetta/video/7532889523076762935,iamevetta,False,7532889523076762935,,1753912767,2025-07-30 14:59:27,0,False,video,626,51,10,0
https://www.tiktok.com/@iamevetta/video/7532543495848889614,iamevetta,False,7532543495848889614,,1753832193,2025-07-29 16:36:33,0,False,video,356,17,3,1
https://www.tiktok.com/@iamevetta/video/7530002199259172151,iamevetta,False,7530002199259172151,,1753240487,2025-07-22 20:14:47,0,False,video,463,61,10,0
https://www.tiktok.com/@iamevetta/video/7529989695309139214,iamevetta,False,7529989695309139214,,1753237580,2025-07-22 19:26:20,0,False,video,421,49,8,0
https://www.tiktok.com/@iamevetta/video/7528540951422274871,iamevetta,False,7528540951422274871,,1752900271,2025-07-18 21:44:31,0,False,video,517,73,11,0
https://www.tiktok.com/@iamevetta/video/7528228096927927565,iamevetta,False,7528228096927927565,,1752827421,2025-07-18 01:30:21,0,False,video,946,164,51,1
https://www.tiktok.com/@iamevetta/video/7527868141720849677,iamevetta,False,7527868141720849677,,1752743610,2025-07-17 02:13:30,0,False,video,594,102,29,1
https://www.tiktok.com/@forsuperhealth30/video/7455506871735176478,forsuperhealth30,False,7455506871735176478,,1735899278,2025-01-03 02:14:38,0,False,video,2571,36,8,0
https://www.tiktok.com/@forsuperhealth30/video/7449172618520939806,forsuperhealth30,False,7449172618520939806,,1734424468,2024-12-17 00:34:28,0,False,video,2535,77,4,0
https://www.tiktok.com/@forsuperhealth30/video/7448729239874030879,forsuperhealth30,False,7448729239874030879,,1734321238,2024-12-15 19:53:58,0,False,video,9864,103,3,3
https://www.tiktok.com/@forsuperhealth30/video/7447977431257845022,forsuperhealth30,False,7447977431257845022,,1734146200,2024-12-13 19:16:40,0,False,video,2179,83,7,1
https://www.tiktok.com/@forsuperhealth30/video/7447637117489909022,forsuperhealth30,False,7447637117489909022,,1734066961,2024-12-12 21:16:01,0,False,video,4974,65,6,5
https://www.tiktok.com/@forsuperhealth30/video/7446167727988952351,forsuperhealth30,False,7446167727988952351,,1733724840,2024-12-08 22:14:00,0,False,video,2587,78,3,2
https://www.tiktok.com/@forsuperhealth30/video/7445074209639861534,forsuperhealth30,False,7445074209639861534,,1733470229,2024-12-05 23:30:29,0,False,video,2196,70,5,1
https://www.tiktok.com/@forsuperhealth30/video/7444238047908007198,forsuperhealth30,False,7444238047908007198,,1733275564,2024-12-03 17:26:04,0,False,video,2127,83,5,0
https://www.tiktok.com/@forsuperhealth30/video/7441751016149863726,forsuperhealth30,False,7441751016149863726,,1732696483,2024-11-27 00:34:43,0,False,video,2413,47,2,0
https://www.tiktok.com/@forsuperhealth30/video/7441637709342575918,forsuperhealth30,False,7441637709342575918,,1732670102,2024-11-26 17:15:02,0,False,video,1890,37,0,0
https://www.tiktok.com/@forsuperhealth30/video/7440185769228209454,forsuperhealth30,False,7440185769228209454,,1732332047,2024-11-22 19:20:47,0,False,video,2161,54,11,1
https://www.tiktok.com/@forsuperhealth30/video/7440175045588159787,forsuperhealth30,False,7440175045588159787,,1732329550,2024-11-22 18:39:10,0,False,video,2111,62,1,1
